인보이스 번호,5515253163,
인보이스 날짜,2026-02-28,
마감일,2026-03-30,
결제 ID,4907-3667-0302,
결제 계정 ID,01DA80-8E7EBE-D7F984,
통화,KRW,
환율,"1,430.08",
총 청구 금액,"₩586,249,568",
결제 계정 이름,결제 계정 ID,프로젝트 이름,프로젝트 ID,프로젝트 계층 구조,서비스 설명,서비스 ID,SKU 설명,SKU ID,소비 모델 설명,크레딧 유형,비용 유형,사용량 시작일,사용량 종료일,사용량,사용량 단위,반올림되지 않은 비용(₩),비용(₩)
coupang,019ED0-3A1D89-455040,coupang-04 - project,coupang4-project,sphinfo.co.kr > coupang,Geocoding API,0AC2-4B25-C429,Geocoding,BAC8-4E68-E261,,RESELLER_MARGIN,사용량,2026-02-02,2026-02-28,,,-125417.679786,-125418
koreaairport,01771C-2FB3D7-289CF8,koreaairport - smart,koreaairport-smart,sphinfo.co.kr,Maps API,1934-AA85-20F9,Dynamic Maps,FAF4-3B2D-51B2,,RESELLER_MARGIN,사용량,2026-02-02,2026-02-28,,,-134674.892698,-134675
Samsung-Logitech,0157C0-84B18E-442AE8,Samsung-Logitech,samsung-logitech,sphinfo.co.kr,Geocoding API,0AC2-4B25-C429,Geocoding,BAC8-4E68-E261,,RESELLER_MARGIN,사용량,2026-02-02,2026-02-28,,,-139840.544860,-139841
samsung-find,016B7F-A966CC-66E2B6,samsung-find,samsung-find-410705,sphinfo.co.kr > samsung-find,Geolocation API,0245-C3C9-3864,Geolocation,51AF-D64F-9ABD,,RESELLER_MARGIN,사용량,2026-02-02,2026-02-28,,,-149076.573018,-149077
kt-powertel,0170B5-EC75DC-A0DFDF,kt-powertel - project,map-for-work-int-34359667,sphinfo.co.kr,Geocoding API,0AC2-4B25-C429,Geocoding,BAC8-4E68-E261,,RESELLER_MARGIN,사용량,2026-02-02,2026-02-28,,,-165216.113419,-165216
rememberapp,013CF7-D8746C-596785,rememberapp - project,maps-ext-27143441,sphinfo.co.kr,Geocoding API,0AC2-4B25-C429,Geocoding,BAC8-4E68-E261,,RESELLER_MARGIN,사용량,2026-02-02,2026-02-28,,,-177689.385577,-177689
LG-MCS,01C2A4-CF2EC3-F7B6F0,MCS-Global-PROD,mcs-global-prod,sphinfo.co.kr,Address Validation API,C04A-0B58-048A,Address Validation Pro,A2E0-53FF-0BE3,,RESELLER_MARGIN,사용량,2026-02-02,2026-02-28,,,-284452.832109,-284453
kakao-mobility,015C5C-C6F675-275BD4,kakao-mobility-splyt - project,kakao-mobility-splyt-project,sphinfo.co.kr > kakao-mobility,Places API (New),0776-5E2E-55E3,Places API Text Search Pro,4FDA-34B1-A910,,RESELLER_MARGIN,사용량,2026-02-02,2026-02-28,,,-420502.897415,-420503
Japan-Rocket-Now,01EE8F-8560CA-DA017C,Japan-Rocket-Now-delivery,coupang-eats-delivery,sphinfo.co.kr > Japan Rocket Now,Google Maps Platform - Mobility Billing,BBEE-7ECA-3FE8,Mobility Activate count - Global,9828-E87E-A71A,Default,,사용량,2026-02-01,2026-02-28,"2,393,718",count,236747181.219135,236747181
nhn,01775C-1F3AE8-963929,naver - project,decoded-pivot-795,sphinfo.co.kr > naver,Places API (New),0776-5E2E-55E3,Places API Nearby Search Pro,99F9-A108-83A6,Default,,사용량,2026-02-01,2026-02-28,"742,015",count,25636597.965046,25636598
nhn,01775C-1F3AE8-963929,naver - project,decoded-pivot-795,sphinfo.co.kr > naver,Places API (New),0776-5E2E-55E3,Places API Text Search Pro,4FDA-34B1-A910,Default,,사용량,2026-02-01,2026-02-28,"715,386",count,24905412.934243,24905413
nhn,01775C-1F3AE8-963929,naver - project,decoded-pivot-795,sphinfo.co.kr > naver,Places API,213C-9623-1402,Places - Nearby Search,6B23-8A17-D29D,Default,,사용량,2026-02-01,2026-02-28,"545,306",count,20235453.517773,20235454
coupang,019ED0-3A1D89-455040,coupang-02 - project,coupang2-project,sphinfo.co.kr > coupang,Maps API,1934-AA85-20F9,Dynamic Maps,FAF4-3B2D-51B2,Default,,사용량,2026-02-01,2026-02-28,"5,645,103",count,19154299.654336,19154300
nhn,01775C-1F3AE8-963929,naver - project,decoded-pivot-795,sphinfo.co.kr > naver,Maps API,1934-AA85-20F9,Dynamic Maps,FAF4-3B2D-51B2,Default,,사용량,2026-02-01,2026-02-28,"10,089,063",count,17828539.040593,17828539
nhn,01775C-1F3AE8-963929,naver - project,decoded-pivot-795,sphinfo.co.kr > naver,Places API,213C-9623-1402,Places - Text Search,E95A-86C7-7F47,Default,,사용량,2026-02-01,2026-02-28,"397,425",count,15172758.057031,15172758
nhn,01775C-1F3AE8-963929,Line-GMAP-Demaecan-Project,line-gmap-demaecan-project,sphinfo.co.kr > naver,Google Maps Platform - Routes,0161-1616-FF1D,Routes: Compute Routes Essentials,9EFF-679A-9B16,Default,,사용량,2026-02-01,2026-02-28,"5,346,672",count,13845656.097557,13845656
samsung-dotcom,016022-EF4338-D39393,samsung-dotcom - project,map-for-work-ext-95010639,sphinfo.co.kr,Maps API,1934-AA85-20F9,Dynamic Maps,FAF4-3B2D-51B2,Default,,사용량,2026-02-01,2026-02-28,"3,231,519",count,13809124.045587,13809124
nhn,01775C-1F3AE8-963929,naver - project,decoded-pivot-795,sphinfo.co.kr > naver,Maps Static API,CF79-2786-ADFC,Static Maps,3C2D-B525-2E5F,Default,,사용량,2026-02-01,2026-02-28,"183,146,065",count,11414882.825534,11414883
smartthings-find,015D54-73AF8D-C0E9D9,find-my-mobile,find-my-mobile-357507,sphinfo.co.kr > SmartThings,Maps API,1934-AA85-20F9,Dynamic Maps,FAF4-3B2D-51B2,Default,,사용량,2026-02-01,2026-02-28,"2,137,330",count,10522599.137489,10522599
kakao-mobility,015C5C-C6F675-275BD4,kakao-mobility-splyt - project,kakao-mobility-splyt-project,sphinfo.co.kr > kakao-mobility,Places API (New),0776-5E2E-55E3,Places API Place Details Pro,4ED6-464A-2AFC,Default,,사용량,2026-02-01,2026-02-28,"430,856",count,8713951.191930,8713951
Samsung-NowBrief,01FC72-F64E7A-262327,now-brief,smart-things-now-brief,sphinfo.co.kr > SmartThings,Google Maps Platform - Routes,0161-1616-FF1D,Routes: Compute Routes Pro,02F7-1B55-DC90,Default,,사용량,2026-02-01,2026-02-28,"813,648",count,8626082.386381,8626082
GSN-Yanolja Group,016093-630C3D-5C03B9,Yanolja-GlobalMap,yanolja-globalmap,sphinfo.co.kr > GS-Neotek > Interpark-Triple,Maps API,1934-AA85-20F9,Dynamic Maps,FAF4-3B2D-51B2,Default,,사용량,2026-02-01,2026-02-28,"1,559,020",count,8604635.729461,8604636
samsung-find,016B7F-A966CC-66E2B6,samsung-find,samsung-find-410705,sphinfo.co.kr > samsung-find,Maps API,1934-AA85-20F9,Dynamic Maps,FAF4-3B2D-51B2,Default,,사용량,2026-02-01,2026-02-28,"1,470,180",count,8519527.125372,8519527
samsung-find,016B7F-A966CC-66E2B6,samsung-find,samsung-find-410705,sphinfo.co.kr > samsung-find,Geocoding API,0AC2-4B25-C429,Geocoding,BAC8-4E68-E261,Default,,사용량,2026-02-01,2026-02-28,"1,628,948",count,6425952.929498,6425953
nhn,01775C-1F3AE8-963929,Line-GMAP-Demaecan-Project,line-gmap-demaecan-project,sphinfo.co.kr > naver,Geocoding API,0AC2-4B25-C429,Geocoding,BAC8-4E68-E261,Default,,사용량,2026-02-01,2026-02-28,"1,977,507",count,5970406.620172,5970407
lg-dotcom,0107E5-3B708B-6A9262,lg-dotcom - project,map-for-work-ext-141712758,sphinfo.co.kr,Maps API,1934-AA85-20F9,Dynamic Maps,FAF4-3B2D-51B2,Default,,사용량,2026-02-01,2026-02-28,"764,522",count,5693137.607512,5693138
newbalance,01A24B-B8A9C9-31E188,newbalance - project,newbalance-project,sphinfo.co.kr,Maps Static API,CF79-2786-ADFC,Static Maps,3C2D-B525-2E5F,Default,,사용량,2026-02-01,2026-02-28,"4,286,974",count,4851095.063212,4851095
nhn,01775C-1F3AE8-963929,naver - project,decoded-pivot-795,sphinfo.co.kr > naver,Places API,213C-9623-1402,Atmosphere Data,D63D-5CC5-302A,Default,,사용량,2026-02-01,2026-02-28,"942,776",count,4826334.149177,4826334
samsung-dotcom,016022-EF4338-D39393,samsung-dotcom - project,map-for-work-ext-95010639,sphinfo.co.kr,Geocoding API,0AC2-4B25-C429,Geocoding,BAC8-4E68-E261,Default,,사용량,2026-02-01,2026-02-28,"911,670",count,4697827.097178,4697827
hanatour,016740-391F9E-D9ACDA,hanatour - project,map-for-work-ext-125836178,sphinfo.co.kr > hanatour,Maps API,1934-AA85-20F9,Dynamic Maps,FAF4-3B2D-51B2,Default,,사용량,2026-02-01,2026-02-28,"587,444",count,4623388.706420,4623389
nhn,01775C-1F3AE8-963929,naver - project,decoded-pivot-795,sphinfo.co.kr > naver,Geocoding API,0AC2-4B25-C429,Geocoding,BAC8-4E68-E261,Default,,사용량,2026-02-01,2026-02-28,"1,311,415",count,4003140.602356,4003141
lg-dotcom,0107E5-3B708B-6A9262,lg-dotcom - project,map-for-work-ext-141712758,sphinfo.co.kr,Geocoding API,0AC2-4B25-C429,Geocoding,BAC8-4E68-E261,Default,,사용량,2026-02-01,2026-02-28,"748,421",count,3997449.707600,3997450
hanatour,016740-391F9E-D9ACDA,hanatour - project,map-for-work-ext-125836178,sphinfo.co.kr > hanatour,Places API (New),0776-5E2E-55E3,Places API Place Details Photos,DCD1-FE97-8C71,Default,,사용량,2026-02-01,2026-02-28,"441,051",count,3722334.635791,3722335
hanatour,016740-391F9E-D9ACDA,hanatour - project,map-for-work-ext-125836178,sphinfo.co.kr > hanatour,Places API (New),0776-5E2E-55E3,Places API Text Search Enterprise,E967-44BC-B44D,Default,,사용량,2026-02-01,2026-02-28,"74,159",count,3661812.792354,3661813
kakao-mobility,015C5C-C6F675-275BD4,kakao-mobility-splyt - project,kakao-mobility-splyt-project,sphinfo.co.kr > kakao-mobility,Places API (New),0776-5E2E-55E3,Places API Text Search Pro,4FDA-34B1-A910,Default,,사용량,2026-02-01,2026-02-28,"81,237",count,3504190.804861,3504191
nhn,01775C-1F3AE8-963929,Line-GMAP-Demaecan-Project,line-gmap-demaecan-project,sphinfo.co.kr > naver,Maps API,1934-AA85-20F9,Dynamic Maps,FAF4-3B2D-51B2,Default,,사용량,2026-02-01,2026-02-28,"2,122,274",count,3413415.472038,3413415
Bespinglobal-Myrealtrip,01EE41-6CE54F-CC545A,Bespinglobal-Myrealtrip,bespinglobal-myrealtrip,sphinfo.co.kr > bespin-global > MyRealTrip,Maps Static API,CF79-2786-ADFC,Static Maps,3C2D-B525-2E5F,Default,,사용량,2026-02-01,2026-02-28,"2,233,487",count,3089104.649918,3089105
samsung-dotcom,016022-EF4338-D39393,samsung-dotcom - project,map-for-work-ext-95010639,sphinfo.co.kr,Distance Matrix API,E1D8-71A6-53DE,Distance Matrix,C1B6-FF9D-7700,Default,,사용량,2026-02-01,2026-02-28,"535,502",count,3083976.098011,3083976
lg-dotcom,0107E5-3B708B-6A9262,lg-dotcom - project,map-for-work-ext-141712758,sphinfo.co.kr,Places API,213C-9623-1402,Places Details,FC5C-DF28-543F,Default,,사용량,2026-02-01,2026-02-28,"131,061",count,2913687.319363,2913687
nhn,01775C-1F3AE8-963929,naver - project,decoded-pivot-795,sphinfo.co.kr > naver,Places API,213C-9623-1402,Contact Data,F095-CD01-81B2,Default,,사용량,2026-02-01,2026-02-28,"942,776",count,2895800.488591,2895800
nhn,01775C-1F3AE8-963929,Line-GMAP-Demaecan-Project,line-gmap-demaecan-project,sphinfo.co.kr > naver,Directions API,B7D9-FDCB-15D8,Directions,28A8-3EB4-4595,Default,,사용량,2026-02-01,2026-02-28,"471,639",count,2769430.002057,2769430
s1,01C390-6833DC-7C05CF,s1 - project,maps-asset-21630576,sphinfo.co.kr,Maps API,1934-AA85-20F9,Dynamic Maps,FAF4-3B2D-51B2,Default,,사용량,2026-02-01,2026-02-28,"328,526",count,2731088.984740,2731089
nhn,01775C-1F3AE8-963929,Naver-GMAP-PlacePoi-Project,naver-gmap-placepoi-project,sphinfo.co.kr > naver,Places API,213C-9623-1402,Places - Text Search,E95A-86C7-7F47,Default,,사용량,2026-02-01,2026-02-28,"67,727",count,2542917.382830,2542917
LG-MCS,01C2A4-CF2EC3-F7B6F0,MCS-Global-PROD,mcs-global-prod,sphinfo.co.kr,Address Validation API,C04A-0B58-048A,Address Validation Pro,A2E0-53FF-0BE3,Default,,사용량,2026-02-01,2026-02-28,"103,160",count,2370440.256112,2370440
Bespinglobal-Myrealtrip,01EE41-6CE54F-CC545A,Bespinglobal-Myrealtrip,bespinglobal-myrealtrip,sphinfo.co.kr > bespin-global > MyRealTrip,Maps API,1934-AA85-20F9,Dynamic Maps,FAF4-3B2D-51B2,Default,,사용량,2026-02-01,2026-02-28,"278,414",count,2329769.638518,2329770
s1,01C390-6833DC-7C05CF,s1 - project,maps-asset-21630576,sphinfo.co.kr,Geocoding API,0AC2-4B25-C429,Geocoding,BAC8-4E68-E261,Default,,사용량,2026-02-01,2026-02-28,"352,651",count,2088780.565539,2088781
kakao-mobility,015C5C-C6F675-275BD4,kakao-mobility-splyt - project,kakao-mobility-splyt-project,sphinfo.co.kr > kakao-mobility,Geocoding API,0AC2-4B25-C429,Geocoding,BAC8-4E68-E261,Default,,사용량,2026-02-01,2026-02-28,"334,488",count,1973021.325554,1973021
GSN-Yanolja Group,016093-630C3D-5C03B9,GSN-Interpark-Triple,gsn-interpark-triple-419809,sphinfo.co.kr > GS-Neotek > Interpark-Triple,Places API (New),0776-5E2E-55E3,Places API Place Details Photos,DCD1-FE97-8C71,Default,,사용량,2026-02-01,2026-02-28,"219,051",count,1944459.180767,1944459
dogtra,01202D-367DB7-EE2696,dogtra - project,maps-asset-07328274,sphinfo.co.kr,Maps Static API,CF79-2786-ADFC,Static Maps,3C2D-B525-2E5F,Default,,사용량,2026-02-01,2026-02-28,"885,692",count,1834550.096073,1834550
samsung-dotcom,016022-EF4338-D39393,samsung-dotcom - project,map-for-work-ext-95010639,sphinfo.co.kr,Places API,213C-9623-1402,Places Details,FC5C-DF28-543F,Default,,사용량,2026-02-01,2026-02-28,"73,800",count,1672621.565244,1672622
rememberapp,013CF7-D8746C-596785,rememberapp - project,maps-ext-27143441,sphinfo.co.kr,Geocoding API,0AC2-4B25-C429,Geocoding,BAC8-4E68-E261,Default,,사용량,2026-02-01,2026-02-28,"246,357",count,1480744.871554,1480745
nhn,01775C-1F3AE8-963929,Naver-GMAP-PlacePoi-Project,naver-gmap-placepoi-project,sphinfo.co.kr > naver,Distance Matrix API,E1D8-71A6-53DE,Distance Matrix,C1B6-FF9D-7700,Default,,사용량,2026-02-01,2026-02-28,"243,168",count,1462502.771363,1462503
kt-powertel,0170B5-EC75DC-A0DFDF,kt-powertel - project,map-for-work-int-34359667,sphinfo.co.kr,Geocoding API,0AC2-4B25-C429,Geocoding,BAC8-4E68-E261,Default,,사용량,2026-02-01,2026-02-28,"228,186",count,1376800.936849,1376801
lg-dmst,0171B4-1575B6-A3A335,dmst-LGEAI,dmst-lgeai,sphinfo.co.kr > lg-dmst,Places API,213C-9623-1402,Places Details,FC5C-DF28-543F,Default,,사용량,2026-02-01,2026-02-28,"58,117",count,1291346.506852,1291347
nhn,01775C-1F3AE8-963929,Naver-GMAP-PlacePoi-Project,naver-gmap-placepoi-project,sphinfo.co.kr > naver,Maps API,1934-AA85-20F9,Dynamic Maps,FAF4-3B2D-51B2,Default,,사용량,2026-02-01,2026-02-28,"700,576",count,1260058.828645,1260059
samsung-find,016B7F-A966CC-66E2B6,samsung-find,samsung-find-410705,sphinfo.co.kr > samsung-find,Geolocation API,0245-C3C9-3864,Geolocation,51AF-D64F-9ABD,Default,,사용량,2026-02-01,2026-02-28,"204,674",count,1242304.772680,1242305
nhn,01775C-1F3AE8-963929,naver - project,decoded-pivot-795,sphinfo.co.kr > naver,Places API,213C-9623-1402,Places Photo,81E7-85D0-58A7,Default,,사용량,2026-02-01,2026-02-27,"130,652",count,1236520.387002,1236520
Samsung-Logitech,0157C0-84B18E-442AE8,Samsung-Logitech,samsung-logitech,sphinfo.co.kr,Geocoding API,0AC2-4B25-C429,Geocoding,BAC8-4E68-E261,Default,,사용량,2026-02-01,2026-02-28,"191,219",count,1165337.867895,1165338
hanatour,016740-391F9E-D9ACDA,hanatour - project,map-for-work-ext-125836178,sphinfo.co.kr > hanatour,Places API (New),0776-5E2E-55E3,Places API Nearby Search Enterprise,772E-9975-BE34,Default,,사용량,2026-02-01,2026-02-28,"24,277",count,1165079.023205,1165079
nhn,01775C-1F3AE8-963929,Line-GMAP-sukima-baito-Project,line-gmap-sukima-baito-project,sphinfo.co.kr > naver,Maps API,1934-AA85-20F9,Dynamic Maps,FAF4-3B2D-51B2,Default,,사용량,2026-02-01,2026-02-28,"624,581",count,1123844.920073,1123845
koreaairport,01771C-2FB3D7-289CF8,koreaairport - smart,koreaairport-smart,sphinfo.co.kr,Maps API,1934-AA85-20F9,Dynamic Maps,FAF4-3B2D-51B2,Default,,사용량,2026-02-01,2026-02-28,"128,638",count,1122290.761426,1122291
coupang,019ED0-3A1D89-455040,coupang-04 - project,coupang4-project,sphinfo.co.kr > coupang,Places API,213C-9623-1402,Places Details,FC5C-DF28-543F,Default,,사용량,2026-02-01,2026-02-28,"49,576",count,1083921.983685,1083922
kakao-mobility,015C5C-C6F675-275BD4,kakao-mobility-splyt-company,kakao-mobility-splyt-company,sphinfo.co.kr > kakao-mobility,Directions API,B7D9-FDCB-15D8,Directions,28A8-3EB4-4595,Default,,사용량,2026-02-01,2026-02-28,"173,883",count,1066170.400004,1066170
coupang,019ED0-3A1D89-455040,coupang-04 - project,coupang4-project,sphinfo.co.kr > coupang,Geocoding API,0AC2-4B25-C429,Geocoding,BAC8-4E68-E261,Default,,사용량,2026-02-01,2026-02-28,"170,260",count,1045147.329219,1045147
kakao,011DBA-225A54-E38AD6,kakao - kakaotalk,kakao-kakaotalk,sphinfo.co.kr > kakao,Maps Static API,CF79-2786-ADFC,Static Maps,3C2D-B525-2E5F,Default,,사용량,2026-02-01,2026-02-28,"410,057",count,964570.975070,964571
ibk,01FF5E-93B686-7049C9,ibk - project,ibk-project-326202,sphinfo.co.kr,Geocoding API,0AC2-4B25-C429,Geocoding,BAC8-4E68-E261,Default,,사용량,2026-02-01,2026-02-28,"154,891",count,957530.082575,957530
kakao,011DBA-225A54-E38AD6,kakao - kakaotalk,kakao-kakaotalk,sphinfo.co.kr > kakao,Places API (New),0776-5E2E-55E3,Places API Text Search Pro,4FDA-34B1-A910,Default,,사용량,2026-02-01,2026-02-28,"24,670",count,955627.978576,955628
nhn,01775C-1F3AE8-963929,Naver-GMAP-PlacePoi-Project,naver-gmap-placepoi-project,sphinfo.co.kr > naver,Maps Static API,CF79-2786-ADFC,Static Maps,3C2D-B525-2E5F,Default,,사용량,2026-02-01,2026-02-28,"14,292,665",count,906369.315712,906369
etc,01E541-1BB125-2312C6,gmp-test-project,gmp-test-project-277107,sphinfo.co.kr > sph-test,Cloud Composer,1992-3666-B975,Cloud Composer 3 standard milli DCU-hours (us-central1),C76D-0D2E-92D7,Default,,사용량,2026-02-01,2026-02-28,"10,489,970.817",hour,900089.843994,900090
lotte-card,016506-5A6913-4D9865,checkinseoul map,shining-wharf-456323-i4,sphinfo.co.kr > lotte card,Places API (New),0776-5E2E-55E3,Places API Place Details Enterprise + Atmosphere,EB23-5ECC-F753,Default,,사용량,2026-02-01,2026-02-28,"25,328",count,869774.655162,869775
kakao-mobility,015C5C-C6F675-275BD4,kakao-mobility-splyt-company,kakao-mobility-splyt-company,sphinfo.co.kr > kakao-mobility,Translate,1DB1-3CD3-35A3,Neural Translation Model Predictions,D90A-CFB2-7CCD,Default,,사용량,2026-02-01,2026-02-28,"30,140,588",count,862069.039531,862069
hanatour,016740-391F9E-D9ACDA,hanatour - project,map-for-work-ext-125836178,sphinfo.co.kr > hanatour,Geocoding API,0AC2-4B25-C429,Geocoding,BAC8-4E68-E261,Default,,사용량,2026-02-01,2026-02-28,"134,012",count,819249.777187,819250
mofa-callcenter,013BEE-9A876F-76463A,mofa-callcenter - project,mofa-callcenter-project,sphinfo.co.kr > mofa-callcenter,Geocoding API,0AC2-4B25-C429,Geocoding,BAC8-4E68-E261,Default,,사용량,2026-02-01,2026-02-28,"124,156",count,781716.047416,781716
Ground K,0147BD-0C99EC-A7BCCD,GroundK-gmp-project,seismic-mantis-309901,sphinfo.co.kr,Maps API,1934-AA85-20F9,Dynamic Maps,FAF4-3B2D-51B2,Default,,사용량,2026-02-01,2026-02-28,"87,040",count,771213.539998,771214
cupist,01D97D-2A4D9C-74B62C,cupist-gmp-project,cupist-gmp-project,sphinfo.co.kr,Maps API,1934-AA85-20F9,Dynamic Maps,FAF4-3B2D-51B2,Default,,사용량,2026-02-01,2026-02-28,"86,635",count,767159.263176,767159
BespinGlobal-TeamO2,01C5D5-CFBDBE-B0C836,Bespinglobal-TeamO2,bespinglobal-teamo2,sphinfo.co.kr,Geocoding API,0AC2-4B25-C429,Geocoding,BAC8-4E68-E261,Default,,사용량,2026-02-01,2026-02-28,"121,231",count,764984.111379,764984
hanatour,016740-391F9E-D9ACDA,hanatour - project,map-for-work-ext-125836178,sphinfo.co.kr > hanatour,Places API (New),0776-5E2E-55E3,Places API Nearby Search Pro,99F9-A108-83A6,Default,,사용량,2026-02-01,2026-02-28,"20,764",count,721400.994619,721401
kakao-mobility,015C5C-C6F675-275BD4,kakao-mobility - project,kakao-mobility-project,sphinfo.co.kr > kakao-mobility,Places API (New),0776-5E2E-55E3,Places API Place Details Pro,4ED6-464A-2AFC,Default,,사용량,2026-02-01,2026-02-28,"35,346",count,717922.926903,717923
etc,01E541-1BB125-2312C6,gmp-test-project,gmp-test-project-277107,sphinfo.co.kr > sph-test,AlloyDB,C49F-B7F2-7416,AlloyDB Instance RAM Usage in Northern Virginia,233F-15CC-157E,Default,,사용량,2026-02-01,2026-02-28,"43,008",gibibyte hour,688854.662368,688855
kakao,011DBA-225A54-E38AD6,kakao - kakaotalk,kakao-kakaotalk,sphinfo.co.kr > kakao,Places API (New),0776-5E2E-55E3,Places API Nearby Search Pro,99F9-A108-83A6,Default,,사용량,2026-02-01,2026-02-28,"17,403",count,681591.605341,681592
samsung-store,011DC2-82B7AF-9A735F,samsung-store - project,samsung-store-project,sphinfo.co.kr,Geocoding API,0AC2-4B25-C429,Geocoding,BAC8-4E68-E261,Default,,사용량,2026-02-01,2026-02-28,"103,863",count,665633.593778,665634
kakao,011DBA-225A54-E38AD6,kakao - kakaostory,kakao-kakaostory,sphinfo.co.kr > kakao,Places API (New),0776-5E2E-55E3,Places API Nearby Search Pro,99F9-A108-83A6,Default,,사용량,2026-02-01,2026-02-28,"16,918",count,660212.414066,660212
BespinGlobal-TeamO2,01C5D5-CFBDBE-B0C836,Bespinglobal-TeamO2,bespinglobal-teamo2,sphinfo.co.kr,Maps API,1934-AA85-20F9,Dynamic Maps,FAF4-3B2D-51B2,Default,,사용량,2026-02-01,2026-02-28,"68,487",count,585487.620383,585488
samsung-m-gspn,010B50-E40E72-1474C8,samsung-m-gspn-asia-project,samsung-m-gspn-asia-project,sphinfo.co.kr > samsung-m-gspn,Geocoding API,0AC2-4B25-C429,Geocoding,BAC8-4E68-E261,Default,,사용량,2026-02-01,2026-02-28,"88,620",count,563062.504887,563063
LG-MCS,01C2A4-CF2EC3-F7B6F0,MCS-Global-PROD,mcs-global-prod,sphinfo.co.kr,Maps API,1934-AA85-20F9,Dynamic Maps,FAF4-3B2D-51B2,Default,,사용량,2026-02-01,2026-02-28,"65,514",count,555766.268321,555766
hanatour,016740-391F9E-D9ACDA,hanatour - project,map-for-work-ext-125836178,sphinfo.co.kr > hanatour,Places API (New),0776-5E2E-55E3,Places API Place Details Enterprise + Atmosphere,EB23-5ECC-F753,Default,,사용량,2026-02-01,2026-02-28,"16,466",count,552940.430006,552940
samsung-visitin,0105E5-0B098D-4C2136,samsung-visitin,samsung-visitin,sphinfo.co.kr,Maps Static API,CF79-2786-ADFC,Static Maps,3C2D-B525-2E5F,Default,,사용량,2026-02-01,2026-02-28,"227,744",count,549709.020717,549709
etc,01E541-1BB125-2312C6,gmp-test-project,gmp-test-project-277107,sphinfo.co.kr > sph-test,AlloyDB,C49F-B7F2-7416,AlloyDB Instance vCPU Cores in Northern Virginia,718D-9B7C-8026,Default,,사용량,2026-02-01,2026-02-28,"5,376",hour,508030.313264,508030
hanwha-vision,01D1DD-A1FFE0-D81B3A,GMP-DesignPro-Prod,toolbox2-438006,sphinfo.co.kr > hanwha-vision,Geocoding API,0AC2-4B25-C429,Geocoding,BAC8-4E68-E261,Default,,사용량,2026-02-01,2026-02-28,"80,472",count,505940.851299,505941
samsung-dotcom,016022-EF4338-D39393,samsung-dotcom - project,map-for-work-ext-95010639,sphinfo.co.kr,Places API,213C-9623-1402,Atmosphere Data,D63D-5CC5-302A,Default,,사용량,2026-02-01,2026-02-28,"69,745",count,491554.245127,491554
kakao-mobility,015C5C-C6F675-275BD4,kakao-mobility - project,kakao-mobility-project,sphinfo.co.kr > kakao-mobility,Google Maps Platform - Routes,0161-1616-FF1D,Routes: Compute Routes Pro,02F7-1B55-DC90,Default,,사용량,2026-02-01,2026-02-28,"39,302",count,490546.039476,490546
coupang,019ED0-3A1D89-455040,coupang-01 - project,map-for-work-ext-102831228,sphinfo.co.kr > coupang,Maps API,1934-AA85-20F9,Dynamic Maps,FAF4-3B2D-51B2,Default,,사용량,2026-02-01,2026-02-28,"132,021",count,489160.332404,489160
nhn,01775C-1F3AE8-963929,naver - project,decoded-pivot-795,sphinfo.co.kr > naver,Places API,213C-9623-1402,Places Details,FC5C-DF28-543F,Default,,사용량,2026-02-01,2026-02-28,"24,267",count,476356.532837,476357
